Reporting Range=["Monthly"],Select year=["2025"],Select month=["April"],Brand=["NEWELEVEN"]
"ASIN title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same-Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same-Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same-Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same-Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women, Her, Friends - Book Accessories, Bookish Gifts For Writers, Readers, Librarian, Bookaholic, Bookworm – 16 Oz Coffee Glass","B0CCDLWRTD","Kitchen","128",,"22.98","0","0","0","1","0.78","22.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Gifts, Good Luck Gifts For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler Navy","B0CDLPSMGF","Kitchen","4",,"56.52","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Birthday Gifts For Women, Men - Fathers Day Gift For Men, Dad, Husband, Friend - Thank You Gifts, Appreciation Gifts, Graduation Gifts For Men, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler","B0CDLQFJK6","Kitchen","5",,"49.86","0","0","0","1","20.0","49.86","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Gifts for Men, Women - Funny Gag Gifts Ideas for Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts for Men Women – 20 Oz Tumbler","B0CDLQGPKC","Kitchen","416",,"45.18","0","0","0","1","0.24","45.18","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NEWELEVEN Coworker Leaving Gift - Farewell, Going Away, New Job, Goodbye, Good Luck for Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler (Navy)","B0CDLSGXDY","Kitchen","2189",,"22.98","0","0","27","46","2.1","22.98","0","0","0","9","22.98","0","0","0","1","22.98","2.17",,"22.98","0","0","0","2025-04-30"
"NewEleven Coworker Gifts For Women – Chaos Coordinator Gifts For Women, Men, Boss, Manager, Coworker - Thank you, Appreciation, Inspirational Gifts For Teacher, Nurse, Social Worker – 20 Oz Tumbler","B0CFQ4CDD5","Kitchen","10",,"57.74","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Fathers Day Gift for Dad - Birthday Gifts for Dad from Daughter, Son, Kids - Husband Gift - Birthday Present Ideas for Father, New Papa, Bonus Father from Daughter, Son - 20 Oz Tumbler","B0CG8N67SJ","Kitchen","7866",,"24.98","997","4749","1111","65","0.83","24.98","6","38","13","14","24.98","2","9","2","4","89.93","6.15",,"24.98","2","2","0","2025-04-30"
"NewEleven Mothers Day Gifts for Mom, Wife - Gifts for Mom from Daughter, Son, Kids - Unique Birthday Present Ideas for Mother, Wife, New Mama from Daughter, Son, Husband - 20 Oz Tumbler","B0CG8NHNWF","Kitchen","27205",,"19.99","1500","15563","4962","329","1.21","19.99","20","182","63","97","19.99","6","58","15","26","506.74","7.9",,"19.99","1","12","4","2025-04-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gifts for Readers, Librarians, Bookaholics, Bookworms - Birthday Gifts For Women, Her, Best Friend – 20 Oz Tumbler","B0CHFFN9KD","Kitchen","8",,"55.1","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Valentines Gifts For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Papa, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CHJ1V1RR","Kitchen","31",,"22.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Gifts For Nurse - Birthday Gifts For Nurse - Best Bday Presents For Mom, Mother, Wife, New Mom, Bonus Mom, Mama From Daughter, Son, Husband - 20 Oz Tumbler","B0CHJ2B24X","Kitchen","9",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Christmas Gifts For Coworker Women – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler","B0CHJ3W9SQ","Kitchen","3",,"57.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom - Mom Gifts - Best Birthday Gifts Ideas For Mom, New Mom, Mom To Be - 16 Oz Coffee Glass","B0CJ2CKDR8","Kitchen","2",,"46.45","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunt, Auntie, Sister - Aunt Birthday Gift, Aunt Announcement, Promoted To Aunt, Best Aunt Ever - 16 Oz Coffee Glass","B0CJ2CNDQT","Kitchen","19",,"49.59","0","0","0","1","5.26","49.59","0","0","0","1","49.59","0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NEWELEVEN 40th Birthday Gifts For Women - 1984 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0CJ2D7DZJ","Kitchen","539",,"16.98","10","188","105","3","0.56","16.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler","B0CJLF7CW6","Kitchen","4",,"58.54","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"CD climbing toy, fluorine-containing radioactive wood growth toy, wood containing methanol can be used for seven days, children's climbing toy","B0CJLM3SV5","Kitchen","2373",,"19.98","91","1262","598","14","0.59","19.98","0","10","1","10","19.98","0","7","1","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts for Mom - Birthday Gifts for Mom from Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas for Mother, Mother in Law, Wife, New Mama - 20 Oz Tumbler","B0CJX4XSXB","Kitchen","51873",,"22.98","4244","32941","7630","540","1.04","22.98","38","333","93","128","22.98","5","77","21","31","712.38","5.74",,"22.98","1","16","4","2025-04-30"
"NewEleven Christmas Gifts For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandpa, Grandchildren, Grandkids - 20 Oz Tumbler","B0CKYJ8WLN","Kitchen","1",,"48.01","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts For New Mom 2024 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Mommy To Be, Mommy To Be - 16 Oz Coffee Glass","B0CKYKPBNV","Kitchen","4673",,"15.99","158","2714","1038","78","1.67","15.99","3","45","21","11","15.99","0","4","6","1","15.99","1.28",,"15.99","0","0","1","2025-04-30"
"NewEleven Birthday Gifts For Women, Men - Inspirational Gifts, Thank You Gifts, Appreciation Gifts, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler","B0CKYL86S1","Kitchen","1",,"31.87","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Christmas Gifts For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Dad, Bonus Dad From Daughter, Son - 20 Oz Tumbler","B0CKYLPHSV","Kitchen","3",,"59.69","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN 30th Birthday Gifts For Her Women - 1994 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0CKYM9HQW","Kitchen","5",,"43.11","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN 16 Oz Book Lovers Coffee Glass - Transparent Glass, BPA Free, Reusable, 3.6""Wx7.4""H, Perfect For Home & On The Go, 16 Ounces, Gift Ready","B0CKYMNV39","Kitchen","293",,"22.98","0","0","28","4","1.37","22.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven 40th Birthday Gifts For Women - 1984 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0CKYN27VS","Kitchen","2",,"51.76","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYRNFBT","Kitchen","19",,"43.38","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYSGX7Q","Kitchen","8",,"42.5","0","0","0","1","12.5","41.11","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"50th Birthday Gifts For Women - Vintage 1974 50th Birthday Decorations For Women - Best 50 Year Old Gifts Ideas For Wife, Mom, Grandma, Friends - Turning 50 Presents For Female - 16 Oz Wine Glass","B0CM5QBW1Z","Kitchen","13",,"56.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Valentines Gifts For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Dad, Bonus Dad From Daughter - 20 Oz Tumbler","B0CM5R5BDX","Kitchen","16",,"22.98","0","0","1","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Fathers Day Gift for Dad - Birthday Gifts for Dad from Kids - Husband Gift - Birthday Present Ideas for Father, Husband, New Papa, Bonus Father from Daughter, Son - 20 Oz Tumbler","B0CM5RJ8VD","Kitchen","54153",,"24.98","3695","34454","8556","698","1.29","24.98","33","455","101","205","24.98","10","142","27","47","1109.12","6.73",,"24.98","3","36","2","2025-04-30"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler","B0CM5RY3QS","Kitchen","4005",,"22.98","0","1","55","50","1.25","22.98","0","0","1","15","22.98","0","0","0","1","22.98","2.0",,"22.98","0","0","0","2025-04-30"
"NewEleven 60th Birthday Gifts For Women, Her - Vintage 1964 60th Birthday Decorations For Women - 60 Year Old Present Ideas For Wife, Mom, Grandma, Friends, Female - 16 Oz Wine Glass","B0CM5SQT4T","Kitchen","21",,"54.59","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN 50th Birthday Gifts for Men Women - 1974 1975 Birthday Decorations for Men Women - Gifts for Men Women Turning 50, 1974 White Hat, One Size","B0CM5T2F1V","Apparel","2935",,"9.98","40","500","738","24","0.82","9.98","2","4","3","3","9.98","0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven 60th Birthday Gifts For Men Women - 1964 60th Birthday Decorations For Men Women - Gifts For Turning 60-60 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN8ZP46N","Kitchen","130",,"68.58","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Christmas Gifts For Brother From Sister, Brother - Gifts For Brother - Best Birthday Gifts For Brother, Big Brother, Little Brother, Siblings, Brother In Law, Men - 20 Oz Tumbler Navy","B0CN926PG1","Kitchen","22",,"84.3","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 50th Birthday Decorations for Men and Women - 1974 Gifts for Turning 50 - 20 Oz Tumbler for Mom, Dad, Wife, Husband","B0CN93621G","Kitchen","934",,"49.34","0","0","0","2","0.21","49.34","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NEWELEVEN 50th Birthday Gifts For Men Women - 1974 50th Birthday Decorations For Men Women - Gifts For Men Women Turning 50-50 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN93LZ5M","Kitchen","35",,"49.39","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Christmas Gifts For Dad, Men - Funny Gifts For Men, Dad, Papa, Guys - Unique Birthday Present Ideas For Dad, Grandpa, Father, Husband, Guys, Men From Daughter, Son, Kids, Wife - 20 Oz Tumbler Navy","B0CNTFTNT9","Kitchen","1",,"54.21","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts for Grandma - Grandma Gifts from Granddaughter, Grandson - Birthday Gifts for Grandma, Nana, Gigi, Mimi, Grammy from Grandchildren, Grandchild - 20 Oz Tumbler","B0CQ2K12H3","Kitchen","247",,"51.98","0","0","0","2","0.81","50.77","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Fathers Day Gift for Grandpa - Grandpa Gifts from Granddaughter, Grandson - Unique Birthday Present Ideas for Grandfather, New Granddad, Promoted to Granddad, Grandchildren - 20 Oz Tumbler","B0CQ4X98YF","Kitchen","869",,"22.98","16","209","158","10","1.15","22.98","0","6","1","3","22.98","0","3","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"Aunt Gifts - Gifts For Aunt From Niece, Nephew - Birthday Gifts For Aunt, New Aunt, Auntie, To Be Aunt, Aunt Announcement, Promoted To Aunt - 16 Oz Coffee Glass","B0CQJZP6TK","Kitchen","16",,"52.23","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Monogrammed Gifts for Women, Initial Glass Cup, Iced Coffee, Smoothie, Beer Glass Tumbler w/Straw Lid - Personalized Christmas, Birthday Gifts for Her - 16 Oz Coffee Glass With Straw","B0CQK5D45V","Kitchen","16",,"72.62","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – 20 Oz Tumbler Navy","B0CRDBWL19","Kitchen","13",,"64.94","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Christmas Gifts For Men, Birthday Gifts For Men, Funny Gifts For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son– 20 Oz Tumbler","B0CRDFWF44","Kitchen","22",,"58.38","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Galentines Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass","B0CRKQR2KF","Kitchen","5",,"41.07","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Christmas Gifts for Grandma - Grandma Gifts from Granddaughter, Grandson - Unique Birthday Present Ideas for Grandma, Nana, Gigi, Mimi, Grammy from Grandchildren, Grandchild - 20 Oz Tumbler","B0CRKR75LJ","Kitchen","228",,"46.1","0","0","0","2","0.88","45.69","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts For Wife - Romantic Gift For Women, Wife - Birthday Gift Ideas For Wife From Husband - 16 Oz Coffee Glass","B0CRKRWNGZ","Kitchen","1",,"30.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Christmas Gifts For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandpa, Grandchildren - 20 Oz Tumbler Navy","B0CRKT6RVB","Kitchen","1",,"56.21","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass","B0CRVTN11L","Kitchen","45277",,"24.98","3108","29472","7154","334","0.74","24.98","17","227","55","130","24.98","7","91","18","19","499.6","5.69",,"24.98","2","16","0","2025-04-30"
"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler","B0CT8JTMF8","Kitchen","14",,"49.35","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 80th Birthday Gifts For Men Women - 1944 80th Birthday Decorations For Men Women - Gifts For Men Women Turning 80-80 Year Old Gifts For Men, Women - 20 Oz Tumbler Navy","B0CT8N6CSJ","Kitchen","8",,"44.46","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Friendship Gifts for Women Friends, Best Friend Gift For Women, Birthday Gifts For Women Friendship, Friends, Female, Best Friend, Bestie, BFF - 16 Oz Coffee Glass","B0CW9PRMCJ","Kitchen","4918",,"22.98","0","0","1345","91","1.85","22.98","0","0","31","27","22.98","0","0","9","3","114.9","3.3",,"22.98","0","0","1","2025-04-30"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass","B0CWNTN1JN","Kitchen","7",,"75.17","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunt, Auntie, Sister - Aunt Birthday Gift, Aunt Announcement, Promoted To Aunt, Best Aunt Ever - 20 Oz Tumbler","B0CWTR4RFZ","Kitchen","10",,"49.7","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Grandpa - Grandpa Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandpa - 14 Oz Tumbler Navy","B0CXXCSPC2","Kitchen","3754",,"22.98","0","0","65","27","0.72","22.98","0","0","1","4","22.98","0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NEWELEVEN Valentines Gifts For Dad, Men - Funny Birthday Gifts For Dad, Husband - Gifts For Father, New Dad, Bonus Dad, Husband, Uncle From Daughter, Son Stainless Steel Mug with Lid - 14 Oz Tumbler","B0CXXG46HR","Kitchen","23",,"22.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Birthday Gifts For Coworker Women â€“ Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party â€“ 16 Oz Coffee Glass","B0CXXJ751C","Kitchen","22428",,"23.98","1974","15106","2991","365","1.63","23.98","34","250","51","98","23.98","12","64","16","27","691.42","7.4",,"23.98","5","18","4","2025-04-30"
"Dad Gifts for New and First Time Dads, 1974 Black White, One Size","B0CY4G9VSR","Apparel","1",,"82.49","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Dad Gifts From Daughter Son - Fishing Gifts For Men, Dad, Cup Gifts For Fisherman, Father - Birthday Gifts For Dad, Men, Husband - 20 Oz Tumbler","B0CY4HY9KC","Kitchen","7",,"58.38","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Dad Gifts From Daughter Son - Fishing Gifts For Men, Fathers Day Mug Gifts For Fisherman, Dad - Birthday Gifts For Dad, Men, Husband - 20 Oz Tumbler","B0CY4MC1GJ","Kitchen","8",,"58.38","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Women, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass","B0CYPT8HM7","Kitchen","47",,"56.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Sister, Mom, Daughter, Best Friend - In My Forties Era Glass - 16 Oz Coffee Glass","B0CYPWBV21","Kitchen","20",,"51.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler","B0CYS94K31","Kitchen","76",,"52.06","0","0","0","1","1.32","51.54","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bride To Be, Bachelorette Party, Engagement Gifts For Women - Bride Gifts For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass","B0CYSTZG5R","Kitchen","24",,"39.54","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass","B0CZDV6J3V","Kitchen","5",,"43.69","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass","B0D1GF81G8","Kitchen","516",,"18.98","10","54","0","6","1.16","18.98","0","1","0","3","18.98","0","1","0","1","18.98","16.67",,"18.98","0","1","0","2025-04-30"
"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0D1GH6WJ6","Kitchen","31",,"47.53","0","0","0","1","3.23","47.53","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teacher Appreciation Gifts, Thank You Teacher Gifts, Teacher Retirement Gifts - End Of Year Teacher Gifts From Student - 16 Oz Coffee Glass","B0D1GHNG9D","Kitchen","3",,"46.27","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Girl Mom, Gifts For Mom, New Mom - Gifts For a Mom of Girls, Pregnant Mom, Expecting Mom, Mama, Mom To Be, Mommy To Be, First Time Mom - 16 Oz Coffee Glass","B0D1K731RT","Kitchen","2",,"52.06","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Godmother Proposal Gifts - Will You Be My Godmother From GodChild - Mothers Day Gifts, Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass","B0D2NSHWZK","Kitchen","13",,"53.93","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gifts for Readers, Librarians, Bookaholics, Bookworms - Birthday Gifts For Women, Her, Best Friend – 20 Oz Tumbler","B0D3HQMRR6","Kitchen","34",,"57.54","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NEWELEVEN Gifts For Wife From Husband - Wifey Gifts - Wedding Anniversary Present For Wife, Her From Husband - Best Birthday Gifts For Wife, Women From Husband - 16 Oz Coffee Glass","B0D4QDCBRF","Kitchen","299",,"22.98","0","0","14","2","0.67","22.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Bridal Shower Gifts - Wedding & Bachelorette Gifts for Her - 20 Oz Tumbler","B0D4QG5X87","Kitchen","7353",,"22.98","0","0","297","36","0.49","22.98","0","0","1","16","22.98","0","0","0","2","45.96","5.56",,"22.98","0","0","0","2025-04-30"
"NEWELEVEN Witchy Gifts for Women, Witch Gifts, Witch Stuff, Witch Accessories - Birthday Halloween Gifts for Women Witches Wiccan Her Friend Sister Daughter Female - 16 Oz Coffee Glass","B0D5YGB4KV","Kitchen","29",,"49.61","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 50th Birthday Gifts For Women - 1974 50th Birthday Decorations For Women - Gifts For Women Turning 50-50 Year Old Gifts For Women - 12 Oz Tumbler","B0D5YHG24C","Kitchen","2",,"51.54","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Thank You Gifts Never Forget The Difference That You Make Ceramic Ornament Keepsake Sign Heart Plaque Farewell Going Away Goodbye Appreciation Retirement Gifts for Women Men Coworker Boss Friend","B0D5ZVC8SM","Home","8",,"30.44","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Housewarming Gift, New Home Gifts for Home Decor - New Home Ornament 2023, House Warming Presents for New Home Funny, Housewarming Gifts for New House, New Homeowner Ornament","B0D6144Q48","Home","2",,"31.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
