Reporting Range=["Monthly"],Select year=["2025"],Select month=["June"],Brand=["NEWELEVEN"]
"ASIN Title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"NEWELEVEN 16 Oz Coffee Glass - Mom Birthday Gifts, Multicolor, Glass, 16 oz, Reusable, Insulated, Cylindrical, Casual, Cold Drinks, Christmas, Mother's Day, Birthday","B0CBJSYJJS","Kitchen","874",,"12.98","20","322","336","8","0.92","12.98","0","1","5","3","12.97","0","1","1","1","12.98","12.5",,"12.98","0","0","0","2025-06-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women, Her, Friends - Book Accessories, Bookish Gifts For Writers, Readers, Librarian, Bookaholic, Bookworm – 16 Oz Coffee Glass","B0CCDLWRTD","Kitchen","23019",,"13.98","186","10962","8722","193","0.84","13.98","2","106","62","105","13.98","1","55","35","20","433.38","10.36",,"13.98","0","10","8","2025-06-30"
"NewEleven Coworker Leaving Gifts - Farewell, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler","B0CDLPSMGF","Kitchen","693",,"19.98","19","312","241","9","1.3","19.98","1","1","4","1","19.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Gifts For Men, Dad, Husband, Friend - Birthday Gift For Women, Men - Thank You Gifts, Appreciation Gift, Graduation Presents For Men, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler","B0CDLQFJK6","Kitchen","3820",,"16.98","69","1433","1433","16","0.42","16.98","1","6","6","6","16.98","1","2","3","3","50.09","18.75",,"16.98","1","1","1","2025-06-30"
"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CDLQGPKC","Kitchen","43186",,"15.98","2036","25813","11404","269","0.62","15.98","14","163","69","124","15.98","8","76","32","42","719.1","15.61",,"15.98","3","31","8","2025-06-30"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Present, Good Luck Gift For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler Navy","B0CDLSGXDY","Kitchen","1035",,"19.98","0","202","487","10","0.97","19.98","0","4","1","3","19.98","0","2","0","1","19.98","10.0",,"19.98","0","1","0","2025-06-30"
"NewEleven Gifts For Women – Chaos Coordinator Gifts For Women, Boss, Manager, Coworker, Best Friend - Appreciation, Inspirational Gift For Teacher, Nurse, Social Worker – 20 Oz Tumbler","B0CFQ4CDD5","Kitchen","14171",,"17.98","293","7747","4663","204","1.44","17.98","7","117","53","55","17.98","2","33","13","15","269.7","7.35",,"17.98","0","12","1","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler","B0CG8N67SJ","Kitchen","4129668",,"21.98","768102","2408449","676274","37704","0.91","21.98","6879","22284","6061","11143","19.98","2287","6630","1628","3686","85222.71","9.78",,"22.98","808","2211","489","2025-06-30"
"NewEleven Gifts For Mom, Wife - Gifts For Mom From Daughter, Son, Kids - Unique Birthday Present Ideas For Mother, Wife, New Mama From Daughter, Son, Husband - 20 Oz Tumbler","B0CG8NHNWF","Kitchen","4012",,"19.98","196","2273","935","24","0.6","19.98","2","12","5","6","19.98","0","3","3","1","12.34","4.17",,"12.34","0","0","1","2025-06-30"
"NewEleven Valentines Gifts For Wife - Romantic Anniversary Wedding Presents From Husband - Best Ideas For Her, Women - 20 Oz Tumbler","B0CHFDJGN6","Kitchen","705",,"15.98","9","217","311","1","0.14","15.98","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworms - Birthday Present For Women, Her, Best Friend – 20 Oz Tumbler","B0CHFFN9KD","Kitchen","2126",,"15.98","4","358","1091","26","1.22","15.98","1","5","12","13","15.98","1","2","7","6","95.88","23.08",,"15.98","1","1","1","2025-06-30"
"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CHJ1V1RR","Kitchen","42337",,"14.98","846","18482","16861","282","0.67","14.98","5","134","115","117","14.98","4","57","48","38","480.24","13.48",,"9.98","0","21","13","2025-06-30"
"NewEleven Gifts For Coworker Friends – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler","B0CHJ3W9SQ","Kitchen","32666",,"19.98","1142","18479","10042","511","1.56","19.98","17","299","147","132","19.98","4","79","35","38","799.2","7.44",,"19.98","2","25","6","2025-06-30"
"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass","B0CJ2CKDR8","Kitchen","49208",,"9.98","1422","29040","14611","738","1.5","9.48","17","460","205","471","9.48","10","296","136","115","1242.02","15.58",,"9.48","2","77","32","2025-06-30"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass","B0CJ2CNDQT","Kitchen","57633",,"14.98","3242","35910","13556","746","1.29","14.98","42","485","161","334","14.98","21","220","71","87","1423.1","11.66",,"14.98","6","69","9","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler","B0CJLF7CW6","Kitchen","470827",,"17.98","11416","193647","196928","3705","0.79","17.98","80","1550","1553","1698","17.98","36","742","710","463","8571.78","12.5",,"17.98","10","205","195","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Papa, Step Father, New Papa From Daughter - 20 Oz Tumbler","B0CJLM3SV5","Kitchen","7962",,"17.98","126","3529","2971","78","0.98","18.98","1","38","28","37","18.98","1","14","17","15","312.7","19.23",,"21.98","1","6","7","2025-06-30"
"NewEleven Mothers Day Gifts For Mom - Birthday Gifts For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - 20 Oz Tumbler","B0CJX4XSXB","Kitchen","47731",,"19.98","1344","28371","12956","643","1.35","19.98","13","384","179","188","19.98","6","117","48","74","1472.52","11.51",,"19.98","2","47","20","2025-06-30"
"NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandfather, Promoted To Granddad, Grandchildren, Grandkids - 20 Oz Tumbler","B0CKYJ8WLN","Kitchen","353588",,"18.98","20431","211418","94669","4191","1.19","17.98","288","2492","1113","1581","17.98","125","973","396","551","10922.94","13.15",,"19.98","44","364","120","2025-06-30"
"NewEleven Mothers Day Gifts For New Mom 2024 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Mommy To Be, Mommy To Be - 16 Oz Coffee Glass","B0CKYKPBNV","Kitchen","241",,"16.99","0","35","105","1","0.41","16.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts for Mom from Daughter, Son, Kids - Funny Mama Gifts - Best Birthday Gift Ideas for Mother, Wife, New Mom, Bonus Mother from Daughter, Son, Husband - 8 Oz Candle","B0CKYKT79X","Home","152",,"9.99","1","15","65","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Birthday Gifts For Men, Women - Gifts For Dad, Grandpa, Husband - Thank You Gift, Appreciation Gift, Best Birthday Present For Dad, Father, Boss, Coworker, Teacher - Beer Mug","B0CKYL86S1","Kitchen","6702",,"12.99","21","1369","3870","61","0.91","12.99","0","13","36","26","12.99","0","6","16","11","168.87","18.03",,"12.99","0","3","6","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Dad Birthday Gifts From Daughter, Son, Kids - Husband Gift - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father - Beer Mug","B0CKYLPHSV","Kitchen","4",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – Beer Mug","B0CKYM1F5V","Kitchen","4",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 30th Birthday Gifts For Her Women - 1994 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Woman, Friends, Sister - 16 Oz Coffee Glass","B0CKYM9HQW","Kitchen","1235",,"12.99","29","454","543","24","1.94","12.99","0","8","10","10","12.99","0","3","6","4","51.96","16.67",,"12.99","0","1","3","2025-06-30"
"NEWELEVEN Christmas Book Lovers Gifts for Women, Friends - Bookshelf Cup, Accessories for Writers, Readers, Librarian, Bookaholic, Bookworm - 16 Oz Coffee Glass","B0CKYMNV39","Kitchen","27195",,"9.99","640","10984","11714","350","1.29","9.99","4","131","171","148","9.99","0","65","65","41","460.42","11.71",,"9.99","0","14","25","2025-06-30"
"NewEleven 40th Birthday Gifts For Women, Her - 1984 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Woman, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0CKYN27VS","Kitchen","77",,,"0","0","0","2","2.6",,"0","0","0","1",,"0","0","0","1","8.24","50.0",,"8.24","0","0","0","2025-06-30"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYRNFBT","Kitchen","30482",,"15.99","326","11816","13679","267","0.88","15.99","4","101","125","91","15.99","0","42","37","24","366.75","8.99",,"15.99","0","14","8","2025-06-30"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYSGX7Q","Kitchen","2045",,"15.99","27","639","964","17","0.83","12.99","2","3","10","4","12.99","0","1","3","1","12.99","5.88",,"12.99","0","0","1","2025-06-30"
"NewEleven Parents' Day Gift Set - 20 Oz Tumbler for Mom and Dad with Humorous Designs","B0CM3FMH2V","Kitchen","125",,"38.68","4","41","40","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler","B0CM5R5BDX","Kitchen","47652",,"19.98","553","19658","21339","480","1.01","19.98","3","202","221","153","19.98","1","73","61","61","1176.98","12.71",,"19.98","0","30","24","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler","B0CM5RJ8VD","Kitchen","309106",,"21.98","18803","194708","72648","2787","0.9","21.98","147","1742","672","753","21.98","41","472","182","228","5239.4","8.18",,"23.98","15","150","49","2025-06-30"
"NewEleven 40th Birthday Gifts for Men Women - 1984 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat","B0CM5RLDXX","Apparel","1519",,"19.98","2","99","585","22","1.45","19.98","0","2","6","3","19.98","0","1","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler","B0CM5RY3QS","Kitchen","124858",,"19.98","5889","56309","34409","982","0.79","19.98","43","424","292","311","19.98","15","146","92","109","1970.8","11.1",,"19.98","8","58","23","2025-06-30"
"NewEleven 60th Birthday Gifts For Women, Her - Vintage 1964 60th Birthday Decorations For Women - 60 Year Old Present Ideas For Wife, Mom, Grandma, Friends, Female - 16 Oz Wine Glass","B0CM5SQT4T","Kitchen","1223",,"19.98","7","259","590","8","0.65","19.98","0","1","3","1","19.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 50th Birthday Gifts for Men Women - 1974 Birthday Decorations for Men Women - Gifts for Turning 50-50 Year Old Gifts for Man, Woman, Mom, Dad, Wife, Husband - Retro Trucker Hat","B0CM5T2F1V","Apparel","9843",,"14.99","88","3758","4184","78","0.79","14.99","4","22","38","13","14.99","0","2","8","7","119.92","8.97",,"14.99","0","1","4","2025-06-30"
"NewEleven Father Day Gifts For Brother From Sister, Bro - Gifts For Brothers - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law, Men - 20 Oz Tumbler Navy","B0CN926PG1","Kitchen","4489",,"19.98","87","2402","1608","30","0.67","18.98","0","17","10","6","18.98","0","3","3","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 40th Birthday Gifts For Men Women - 1984 40th Birthday Decorations - Gift For Men Women Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN92WPN9","Kitchen","57",,"19.98","0","3","15","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 50th Birthday Gifts For Men Women - 1974 50th Birthday Decorations - Gifts For Men Women Turning 50-50 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN93621G","Kitchen","529",,"18.98","3","83","285","3","0.57","18.98","0","3","0","1","18.98","0","1","0","1","18.98","33.33",,"18.98","0","1","0","2025-06-30"
"NewEleven 50th Birthday Gifts For Men Women - 1974 50th Birthday Decorations - Gifts For Men Women Turning 50-50 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN93LZ5M","Kitchen","2410",,"19.98","30","590","1020","19","0.79","19.98","1","7","7","5","19.98","0","2","3","2","39.96","10.53",,"19.98","0","0","2","2025-06-30"
"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Papa, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CNTFTNT9","Kitchen","3719",,"22.98","32","842","1978","12","0.32","16.18","0","2","7","4","22.98","0","1","2","1","22.98","8.33",,"22.98","0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For Grandma - Grandma Gifts From Granddaughter, Grandson - Birthday Gift For Grandmother, Nana, Gigi, Mimi, Grammy From Grandchildren, Grandchild - 20 Oz Tumbler","B0CQ2K12H3","Kitchen","10503",,"17.98","165","3835","4757","87","0.83","17.98","1","30","40","32","17.98","0","8","20","10","144.61","11.49",,"17.98","0","2","5","2025-06-30"
"NewEleven Fathers Day Gift For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Granddad, Promoted To Granddad, Grandchildren - 20 Oz Tumbler","B0CQ4X98YF","Kitchen","53799",,"19.98","2261","29951","17275","599","1.11","19.98","22","334","194","219","19.98","7","125","70","79","1712.94","13.19",,"21.98","3","54","20","2025-06-30"
"NewEleven Mothers Day Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass","B0CQJZP6TK","Kitchen","124502",,"15.98","7845","82011","23599","1594","1.28","15.98","117","1099","254","841","9.99","54","584","137","244","3613.91","15.31",,"9.99","15","189","31","2025-06-30"
"NewEleven Personalized Monogrammed Gift For Women - Customized Birthday Present For Friends, Girls - Galentines J - 16 Oz Coffee Glass","B0CQK4V7V5","Kitchen","125",,"9.99","0","20","48","3","2.4","9.99","0","0","2","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her R - 16 Oz Coffee Glass","B0CQK5D45V","Kitchen","112",,"9.99","0","4","34","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her N - 16 Oz Coffee Glass","B0CQK5GYMJ","Kitchen","46",,"9.99","0","9","15","1","2.17","9.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her B - 16 Oz Coffee Glass","B0CQK6DPGH","Kitchen","385",,"9.99","0","26","223","2","0.52","9.99","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NEWELEVEN 40th Birthday Gifts For Women Men - 40th Birthday Decorations For Men Women - 1985 Gifts For Men Women Turning 40-40-Year-Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CRDCNJ39","Kitchen","349",,"11.99","3","32","144","1","0.29","11.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler","B0CRDFWF44","Kitchen","65698",,"19.98","3317","34446","20721","541","0.82","19.98","37","287","159","238","19.98","16","123","75","88","1806.12","16.27",,"19.98","6","51","24","2025-06-30"
"NewEleven Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass","B0CRKQR2KF","Kitchen","36105",,"9.99","1268","20059","10763","845","2.34","9.99","32","463","250","238","9.99","16","132","69","65","759.22","7.69",,"9.99","7","33","17","2025-06-30"
"NewEleven Mothers Day Gifts For Grandma - Grandmother Birthday Gifts, Gift for Grandma From Granddaughter Grandson - Presents For Nana, Gigi, Mimi, Grammy, New Grandmother - 20 Oz Tumbler","B0CRKR75LJ","Kitchen","3439",,"16.98","152","1887","1019","32","0.93","16.98","4","17","9","6","16.98","0","5","0","2","33.96","6.25",,"16.98","0","2","0","2025-06-30"
"NewEleven Mothers Day Gifts For Wife - Romantic Gift For Women, Wife - Birthday Gift Ideas For Wife From Husband - 16 Oz Coffee Glass","B0CRKRWNGZ","Kitchen","2042",,"9.99","37","519","873","19","0.93","9.99","1","7","6","7","9.99","0","3","3","2","19.98","10.53",,"9.99","0","1","1","2025-06-30"
"NewEleven Fathers Day Gift For Grandpa - Grandpa Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, Promoted To Grandfather - 20 Oz Tumbler Navy","B0CRKT6RVB","Kitchen","1272",,"19.98","2","226","450","16","1.26","19.98","0","4","4","8","19.98","0","1","3","3","63.94","18.75",,"19.98","0","0","2","2025-06-30"
"NewEleven Christmas Gifts For Dad, Men - Funny Birthday Gifts For Dad, Husband - Present Idea For Father, New Dads, Papa, Bonus Dads, Husband, Uncle, Guy From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CRKZBFDF","Kitchen","1",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass","B0CRVTN11L","Kitchen","402654",,"15.98","84572","224374","58309","4166","1.03","15.98","922","2364","546","2440","15.98","582","1382","306","506","7911.7","12.15",,"15.98","159","288","42","2025-06-30"
"NewEleven Gifts For Women, Men - Inspirational Gift, Thank You, Appreciation, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler","B0CSPJ6QVP","Kitchen","1115",,"16.98","5","228","533","10","0.9","16.98","0","0","8","3","16.98","0","0","3","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler","B0CT8JTMF8","Kitchen","4572",,"15.98","65","1572","2064","25","0.55","15.98","0","6","14","10","15.98","0","3","5","3","47.94","12.0",,"15.98","0","1","2","2025-06-30"
"NewEleven 80th Birthday Gifts For Men Women - 1944 80th Birthday Decorations - Gifts For Men Women Turning 80-80 Year Old Gifts For Man, Woman - 20 Oz Tumbler","B0CT8N6CSJ","Kitchen","462",,"19.98","0","50","235","3","0.65","19.98","0","0","2","1","19.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NEWELEVEN 16 Oz Coffee Glass - White, Transparent, Durable, Non-porous, Reusable, Casual, Rectangular, Lightweight, 3.6""Wx7.4""H, 16 oz, BFF, Bestie, Birthday, Christmas, Friendship Gifts for Women","B0CW9PRMCJ","Kitchen","1512",,"14.98","11","326","406","17","1.12","14.98","0","4","6","3","14.98","0","1","1","1","14.98","5.88",,"14.98","0","1","0","2025-06-30"
"NEWELEVEN Bridal Shower Gifts - Engagement Gift For Bride To Be - Wedding Gifts, Bachelorette Gifts For Bride, Women, Her, Fiance, Wifey - 16 Oz Wine Glass","B0CWNTB4ZP","Kitchen","902",,"17.99","0","86","387","16","1.77","17.99","0","3","5","5","17.99","0","2","1","1","17.99","6.25",,"17.99","0","1","0","2025-06-30"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass","B0CWNTN1JN","Kitchen","17577",,"23.98","1036","11945","3309","267","1.52","23.98","27","187","41","50","23.98","4","35","9","16","403.66","5.99",,"23.98","2","10","3","2025-06-30"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunts, Auntie, Sister - Aunts Birthday Gift, Auntie Announcement, Promoted To Auntie, Best Auntie Ever - 20 Oz Tumbler","B0CWTR4RFZ","Kitchen","14131",,"15.98","214","6955","5476","141","1.0","15.98","1","71","59","60","15.98","1","31","24","17","271.66","12.06",,"15.98","0","10","6","2025-06-30"
"NewEleven Fathers Day Gift For Grandpa - Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandfather - 14 Oz Tumbler Navy","B0CXXCSPC2","Kitchen","584",,"19.98","35","141","232","6","1.03","15.98","2","2","0","3","15.98","2","0","0","2","31.96","33.33",,"15.98","2","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Father, Husband - Gifts For Father, New Dad, Bonus Papa, Husband, Uncle From Daughter, Son Mug with Lid - 14 Oz Tumbler","B0CXXG46HR","Kitchen","15698",,"23.98","79","2787","5073","95","0.61","22.98","2","16","37","24","22.98","0","4","5","6","148.88","6.32",,"24.98","0","0","1","2025-06-30"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass","B0CXXJ751C","Kitchen","91364",,"15.98","1896","44478","36931","1389","1.52","15.98","24","670","575","391","15.98","8","201","153","111","1951.56","7.99",,"15.98","3","61","39","2025-06-30"
"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing","B0CY4G9VSR","Apparel","344055",,"19.98","12833","168873","116596","2830","0.82","19.98","110","1397","990","913","19.98","35","470","307","222","4917.44","7.84",,"21.98","10","123","74","2025-06-30"
"NewEleven Father Day Gifts For Him, Men - Fishing Gifts For Men, Dad, Cup Gift For Fisherman, Father - Birthday Gift For Dad, Man, Husband - 20 Oz Tumbler","B0CY4HY9KC","Kitchen","31752",,"23.98","1076","15209","11313","336","1.06","23.98","17","170","107","127","23.98","7","70","38","47","1119.06","13.99",,"23.98","1","32","12","2025-06-30"
"NewEleven Fathers Day Gift For Him - Fishing Gifts For Men, Dad For Fisherman, Father - Birthday Present For Dad, Men, Husband - 20 Oz Tumbler","B0CY4MC1GJ","Kitchen","415219",,"23.98","15397","218482","134084","3550","0.85","23.98","120","1947","1089","1490","23.98","53","872","409","480","11750.32","13.52",,"23.98","20","302","121","2025-06-30"
"NewEleven Fathers Day Gift For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Him - Grill Cooking BBQ Kitchen Chef Apron","B0CY4VFW91","Apparel","9809",,"9.99","52","1686","3736","273","2.78","9.99","1","63","108","69","9.99","0","16","25","22","231.74","8.06",,"9.99","0","4","8","2025-06-30"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass","B0CYPT8HM7","Kitchen","27385",,"16.98","943","15110","8633","218","0.8","16.98","8","135","58","128","16.98","4","81","31","23","390.54","10.55",,"16.98","0","19","1","2025-06-30"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Forties Era Glass - 16 Oz Coffee Glass","B0CYPWBV21","Kitchen","22986",,"16.99","514","12720","7628","210","0.91","16.99","4","129","58","134","16.99","3","83","37","39","679.6","18.57",,"16.99","1","31","7","2025-06-30"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler","B0CYS94K31","Kitchen","104085",,"16.98","4534","62702","29975","866","0.83","16.98","44","587","207","538","16.98","33","364","126","178","3201.32","20.55",,"16.98","10","128","38","2025-06-30"
"NewEleven Birthday Gifts for Women, Funny Present for Best Friend Women - My Last Nerve Candle - Unique Birthday Gifts for Woman, Her, Mom, BFF, Sister - 10 Oz Candle","B0CYSGX6DF","Home","1730",,"9.99","22","608","820","13","0.75","9.99","1","6","5","4","9.99","1","2","1","2","19.98","15.38",,"9.99","0","1","1","2025-06-30"
