item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
NewEleven Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass	Coffee cup	1218A78Y0EX	FJ-K5JP-AWYT	15.98		2023-12-18 01:04:57 PST		y	3			11				B0CQJZP6TK						850057187397				AMAZON_NA	Migrated Template	Active
NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler	Tumbler	0414ZWK1E8Q	FL-GKXG-L8RH	19.98		2022-04-14 02:46:20 PDT		y	3			11				B09XXP5V2W						850041250038				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandfather, Promoted To Granddad, Grandchildren, Grandkids - 20 Oz Tumbler	Tumbler	1013AE8TNB9	FM-KSML-Z7CU	17.98		2023-10-12 20:02:00 PDT		y	3			11				B0CKYJ8WLN						850057187069				AMAZON_NA	Migrated Template	Active
NewEleven Father's Day Gift For Husband - Husband Birthday Gifts, Anniversary Romantic Love Present Ideas For Him - Funny Present For Hubby, Him From Wife - 20 Oz Tumbler	Tumbler	0312FG7G97N	FN-TDOG-NQ7Z	16.98		2025-03-11 19:41:59 PDT		y	3			11				B0F17N58SN						810181270570				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler	Tumbler	0822AI2DC16	FQ-Q5JW-E8TK	19.98		2023-08-21 21:23:18 PDT		y	3			11				B0CG8N67SJ						850050994831				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Dad From Daughter, Son, Kids - Birthday Gift For Dad, Husband, Men - Best Present Idea For Father, Husband, Bonus Father From Daughter, Son, Wife - 20 Oz Tumbler	Tumbler	0512XJQP5KX	FR-LU39-KY8U	19.98		2020-05-12 00:27:36 PDT		y	3			11				B088GX79HT						707785093233				AMAZON_NA	Migrated Template	Active
NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse	Introducing the NewEleven Bible Verse Jar, a meaningful and unique gift designed to celebrate the cherished bond of friendship. Whether you're searching for the perfect bestie gifts for adult best friends or seeking best friends gifts for women, this elegantly crafted Bible Verse Jar is the ideal choice. Encased in a beautifully designed container, this product exudes warmth and inspiration, making it one of the finest gifts for her. This Bible Verse Jar is more than just a decorative item; it serves as a thoughtful reminder of friendship and faith. Each jar contains carefully selected bible verses that offer comfort, encouragement, and wisdom, perfectly suited for any occasion. It is an impeccable choice for those looking to give gift for best friends women, baptism gifts for girl, birthday gift for friend female or even as a graduation gift for best friends. The NewEleven Bible Verse Jar is a versatile present that caters to a wide array of events, including birthdays, baptisms, and graduations, making it the quintessential friendship gift for women. With its focus on spirituality and connection, the Bible Verse Jar is also an excellent selection for those in search of friend birthday gift, gifts for christian women friends. This product resonates with the soul, offering a tangible expression of love and support. It stands out as a premier choice among birthday gifts for friend, providing a personalized touch that will surely be cherished by the recipient. For those who wish to celebrate their work besties, this product serves as a wonderful token of appreciation. It's perfect as both a work bestie gift for women and a meaningful keepsake for personal reflection. The NewEleven Bible Verse Jar is thoughtfully curated, ensuring that each verse speaks to the strength and beauty of friendship, making it a top choice for gifts for friends women.	0516FTGJOUS	FY-G9UN-GE5E	17.98		2025-05-15 22:37:04 PDT		y	3			11				B0F8VPS7QN						810181271027				AMAZON_NA	Migrated Template	Active
NewEleven Gifts for Book Lovers, Reading Accessories Gift, Bookish Gifts Candles for Women Her, Books Club Gift, Bookish Items Presents for Readers Librarians Bookworm - Reading Book Candle	candle	0626B52QNX6	G3-8OQB-7E7S	17.98		2024-06-26 02:00:18 PDT		y	3			11				B0D83SHR3X						850062760400				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse	Every dad deserves words of wisdom, encouragement, and faith. But in the midst of life’s responsibilities—providing for his family, guiding his children, and navigating the ups and downs of daily life—it’s easy for him to feel drained, overwhelmed, or even unappreciated. Maybe he carries silent worries on his shoulders, or perhaps he simply needs a moment of peace in his busy day. Sometimes, a few heartfelt words can make all the difference—a reminder that he’s loved, supported, and never alone. That’s exactly what he’ll find inside this thoughtfully designed Bible verse jar, a daily source of faith and encouragement crafted just for him. Give your dad—or any dad in your life—a daily reminder of God’s love with this beautifully curated Bible Jar for Dad from NewEleven. It’s a gift that offers encouragement, faith, and strength, beautifully designed to uplift fathers in every season of their lives. Each jar contains 92 carefully selected Bible verses, each offering wisdom, comfort, and inspiration. The scripture cards are color-coded by emotion, making it easy to find the right words when he’s feeling joyful, thankful, anxious, frustrated, sad, or troubled. Whether he needs reassurance during a difficult day or a verse to celebrate his blessings, this jar is filled with messages to meet him exactly where he is. Crafted from premium-quality glass, it features a sleek cork that keeps the notes secure while adding a timeless touch to his desk, nightstand, or prayer space. Its elegant design makes it not just a meaningful keepsake but also a decorative piece. Here’s more to know and love about this gift: - Quality printing on each Bible verse card - Perfect for Father’s Day, birthdays, Christmas, or as a just-because gift - Comes in a sleek, gift-ready box Remind Dad that he is loved, appreciated, and guided by faith every step of the way. Add the NewEleven Bible Jar for Dad to your cart NOW!	0203FHFVOOX	GE-UCH3-MNIE	16.98		2025-02-02 19:38:33 PST		y	3			11				B0DVSKBSWN						810181270471				AMAZON_NA	Migrated Template	Active
NewEleven Funny Gifts For Mom, Cards For Mom From Daughter, Kids - Funny Mother Gifts, Birthday Present, Humorous Greeting Cards For Mother	Introducing the NewEleven Funny Mom Card, the great way to show your love and appreciation for your mom on her birthday or Mother's Day. Crafted with care and a touch of humor, this card is designed to bring a smile to your mom's face and remind her of the special bond that only a mother and daughter share. Whether you're searching for the ideal birthday card for mom from daughter or a memorable mothers day gift, this card stands out as a thoughtful and playful gesture. It is not just a card; it is a statement of the love and laughter that defines your relationship. The NewEleven Funny Mom Card is a versatile addition to any gift, whether it accompanies a gifts for moms birthday, a heartfelt mother's day card, or a unique birthday card mom. Designed with daughters in mind, this card is the ultimate expression of gratitude and love. It is a funny happy mothers day card that captures the essence of your relationship, making it a cherished keepsake. Whether you are looking for gifts for mom birthday, mothers day cards, or a gift for mom birthday with a twist, this card covers all bases with its unique and playful tone. Perfect for moms who appreciate humor and warmth, this card is a great option for birthday cards for mom from daughter. It complements other gifts like a best mom ever gifts, a meaningful gift for mom, or even a cool gift for moms birthday. Let your mom know she is the best mom ever with this thoughtful and funny gesture. Celebrate her day with laughter and love, courtesy of NewEleven's exceptional range of mom gifts. Discover the joy of giving with our mom birthday card from daughter and make this occasion truly unforgettable.	0328FVM2V8E	GI-HLHH-RG89	7.99		2025-03-28 02:47:59 PDT		y	3			11				B0F2TC6CP7						810181270723				AMAZON_NA	Migrated Template	Active
NewEleven Gifts for Women, Gift for Her, Mom, Friends, A Year of Promises of God Bible Scripture Memory Verse Cards Set of 52 - Christian, Religious, Inspirational Gifts for Women	Bible Verse Cards – Valentines Day Gifts Set of 52 Prayer Cards For Christian Women – Inspirational Affirmation Encouragement Religious Gifts For Women, Friend, Coworker	1211BK1U99N	GQ-R013-PDDU	9.98		2024-12-10 19:36:39 PST		y	3			11				B0DQ42YY8T						810181270334				AMAZON_NA	Migrated Template	Active
NewEleven Wedding Gifts - Mr and Mrs, Bridal Shower Decorations - Wedding Gifts for Couples 2025, Bride Gift for Friends - Just Married Glass 2025 Ornament	Ornament	1229BZX571N	GU-M8AT-5NTK	9.99		2024-12-28 18:53:49 PST		y	3			11				B0DRT2D2ZB						810181270389				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler	Tumbler	0626A5OT2OP	GX-USB4-E6T8	15.98		2023-06-26 02:52:48 PDT		y	3			11				B0C9D2PHMH						850050994657				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Son - Meaningful Fathers Day Card For Son From Mom And Dad - Unique Present, Heartfelt Messeage, Father's Day Gifts For Sons, Dad First Time - Greeting Card	Introducing the NewEleven Premium Father's Day Gift Set, the great token of appreciation that combines elegance and sentimentality for your beloved son. This thoughtfully curated gift set is designed to express your heartfelt emotions and make Father's Day an unforgettable occasion. Whether you're searching for fathers day gifts for son from mom or fathers day gifts to son, NewEleven offers the ideal choice to convey your love and pride. Our exclusive gift set includes a beautifully crafted father's day card for son, designed with intricate details that reflect the depth of your feelings. Each card carries a unique message, ensuring that your son feels cherished and valued. With messages such as 'happy fathers day son from mom,' these cards serve as a lasting reminder of your bond and admiration. In addition to the card, the gift set features a sophisticated gift for son that embodies both utility and style, making it one of the best fathers day gifts for son. This versatile gift is suitable for any occasion, doubling as a practical and meaningful keepsake. It's perfect for those seeking gifts for adult son or son fathers day gifts from mom, ensuring that your gesture is both memorable and appreciated. Moreover, our fathers day gift cards for son add a layer of personalization, allowing you to include your own heartfelt message. From a fathers day gifts for son from dad to a more traditional father's day card for son, our selection ensures that your sentiments are perfectly conveyed. Celebrate this special day with NewEleven's exceptional gift set, crafted to make your son feel truly special. To my son on fathers day, this gift is a testament to the enduring love between a mother and her son, making it the ultimate happy fathers day gifts for son. Choose NewEleven for a memorable and heartfelt Father's Day celebration.	0417FICIWIG	H2-9Z1Y-AGEF	7.99		2025-04-17 00:45:33 PDT		y	3			11				B0F59X7WSH						810181270945				AMAZON_NA	Migrated Template	Active
NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her N - 16 Oz Coffee Glass	Coffee cup	1218A7F2K4T	H2-JQKB-G785	9.99		2023-12-18 02:22:00 PST		y	3			11				B0CQK5GYMJ						850057187519				AMAZON_NA	Migrated Template	Active
NewEleven Retirement Gifts For Women 2024 - Happy Retirement Gift - Coworker Leaving, Farewell, Goodbye Gifts For Coworkers, Friends - 12 Oz Tumbler	Tumbler	0326BPCA05X	HB-YPM1-SCJA	22.98		2024-03-25 23:04:54 PDT		y	3			11				B0B9RLH8RV						850041250588				AMAZON_NA	Migrated Template	Active
NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat	Trucker hat	0918B5W2UHC	HO-F3TN-5J1L	17.98		2024-09-17 21:36:07 PDT		y	3			11				B0DHC932W2						850062760653				AMAZON_NA	Migrated Template	Active
NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts	Tumbler	0407ZJY6R3H	HR-LSGT-JYQH	19.98		2022-04-06 21:59:24 PDT		y	3			11				B09XDFF8FF						850041250007				AMAZON_NA	Migrated Template	Active
NewEleven Valentines Gifts for 50th Wedding Happy for Couple, Parents, Grandparents - 50th Anniversary Ornament, 50th Anniversary Decorations Gift for Couples, Husband, Wife		0620BOJTUYF	HU-E4OJ-DWJ7	7.99		2024-06-20 08:28:02 PDT		y	3			11				B0D7N2F66T						850062760363				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Brother - Brother Birthday Gifts For Big, Little Brothers, Siblings, Bro In Law - Funny Brothers Gift From Sister, Bro - 20 Oz Tumbler	Tumbler	0312FGEZ4UI	I2-7HVI-3WQ3	16.98		2025-03-11 19:49:55 PDT		y	3			11				B0F17BH4MM						810181270594				AMAZON_NA	Migrated Template	Active
NewEleven Birthday Card For Dad - Dad Gifts From Daughter, Son, Wife - Funnny Present, Dads Gift Idea For Bonus Dads, Father, Father In Law - Greeting Card	Celebrate the cherished bond between father and his child with the NewEleven Funny Dad Birthday Card, the perfect expression of love and humor for every special occasion. Whether you're searching for cool birthday gifts dad, father's day gifts, or a memorable birthday gifts for dad from daughter, this card is designed to bring a smile to your dad's face. With its witty message celebrating your status as the favorite child, this card stands out among dads birthday gifts ideas and adds a touch of fun to the occasion. Crafted with premium quality materials, this card ensures longevity and durability, making it a keepsake that your dad will cherish for years. Its vibrant colors and playful design make it an ideal choice for dad gifts on birthdays, Father's Day, or any day you wish to express your appreciation. The NewEleven funny dad gifts is more than just a card; it's a meaningful gift for dad that conveys your heartfelt sentiments and humor in a single, delightful package. Designed to capture the essence of father-daughter relationships, this card is also a versatile option for gifts for dad birthday from daughter or as a birthday card for dad from kids. Its universal appeal makes it suitable for various occasions, ensuring that it remains a top choice among birthday gifts for dad from son and gifts for dads birthday. Choose the NewEleven happy birthday dad card to convey your affection and humor. Whether it's a dad birthday gift from son or a fathers day card from daughter, this card is a testament to the love and joy that define your relationship. Make your dad's day special with the perfect blend of sentiment and laughter. Happy Birthday, Dad!	0417FI5QUIW	IA-GG14-LH7P	7.99		2025-04-17 00:13:29 PDT		y	3			11				B0F59S8H6T						810181270808				AMAZON_NA	Migrated Template	Active
NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass	Wine Glass	0917B3IRN9S	IC-D6DJ-S9KY	12.99		2024-09-16 20:48:52 PDT		y	3			11				B0DH7Y6RDX						850062760608				AMAZON_NA	Migrated Template	Active
Eleven Pet Memorial Picture Frame Christmas Ornaments 2025, Pet Memorial Gifts for Loss of Pet, Pet Loss Sympathy Gift, Remembrance Present, Dog Memorial Ornament	Ornament	1010BRWE3C5	ID-73LU-NV4W	5.99		2024-10-10 04:06:07 PDT		y	3			11				B0DJT5JM6T						850062760721				AMAZON_NA	Migrated Template	Active
NewEleven Birthday Gifts For Mom, Gifts For Mom From Daughter, Birthday Card For Mommy - Cool Mothers From Daughter, Son, Kids - Greeting Card	Celebrate the special bond between a mother and her children with our exquisitely designed 'Mom's Delight' card collection, the perfect gift for every occasion. Whether it's a mom birthday or Mother's Day, these cards offer a heartfelt way to express your love and appreciation. Crafted with elegance and a touch of whimsy, they are an ideal choice for moms birthday gift ideas or happy birthday mom card. For daughter or son wishing to express gratitude, our card is a standout choice, reflecting the unique mother-daughter relationship. Sons, too, can find the perfect expression of love with our birthday card mom from son selection. Each card in this collection is more than just a card; it's a keepsake that moms will cherish forever. These cards are perfect for those seeking a cool gift for moms birthday, ensuring a smile on her special day. Our cards are not just gifts for moms; they are a celebration of motherhood. Whether you're searching for a mothers day gifts for mom from favorite child or gifts for moms birthday, our collection offers something for everyone. Enhance your gift with a mom tumbler or a mom coffee tumbler for a complete package that she'll love. Choose our card to make every mom feel special and appreciated. With options ranging from elegant to cute, and classic to humorous, you will find the perfect card to say 'I love you' in the most memorable way. Make her day unforgettable with a card that speaks from the heart.	0328FVQSRNW	IH-G19E-BA1G	7.99		2025-03-28 02:26:10 PDT		y	3			11				B0F2T9H9W8						810181270693				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Nurse - Nurse Gifts For Women - Caregiver Appreciation Gift, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass	Coffee Cup	0314AM6LQPI	IP-TZ2U-AFMB	9.99		2023-03-14 00:44:41 PDT		y	3			11				B0BYDBW7PH						850041250991				AMAZON_NA	Migrated Template	Active
NewEleven Nativity Ornament 2025 - Christian Christmas Ornament, Religious Gifts for Women, Men, Family - Ceramic	Ornament	1014B0QK1L3	IT-Y89T-YP7U	5.99		2024-10-13 20:34:28 PDT		y	3			11				B0DK15B6KL						810181270068				AMAZON_NA	Migrated Template	Active
NEWELEVEN 16 Oz Coffee Glass - Mom Birthday Gifts, Multicolor, Glass, 16 oz, Reusable, Insulated, Cylindrical, Casual, Cold Drinks, Christmas, Mother's Day, Birthday	Coffee cup	0710A86H4FV	IV-16R1-T5AZ	12.98		2023-07-09 22:18:50 PDT		y	3			11				B0CBJSYJJS						850050994688				AMAZON_NA	Migrated Template	Active
NewEleven Gifts New Home - Best Housewarming Gifts 2025, Housewarming Gift - Presents for Homeowners, First House Gift - New Home Candle	candle	0607BKJQFXB	IV-JPRM-B4VI	15.98		2024-06-07 02:28:45 PDT		y	3			11				B0D6GGZ5TL						850062760226				AMAZON_NA	Migrated Template	Active
NewEleven Wedding Gifts - Mr and Mrs Bridal Shower Decorations - Gifts for Couples 2024 - Just Married Glass Christmas Ornaments	Ornament	1013BYYF7RU	IV-T4XA-F1XT	9.99		2024-10-12 20:55:59 PDT		y	3			11				B0DJYZSQXT						850062760929				AMAZON_NA	Migrated Template	Active
NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Men Women - Gifts For Women Turning 50-50 Year Old Gift For Men, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler	Tumbler	0116YNTPLZ5	IW-9AEL-FYY3	14.99		2021-01-15 16:49:00 PST		y	3			11				B08R8SW1NM						707785054838				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Granddad, Promoted To Granddad, Grandchildren - 20 Oz Tumbler	Tumbler	1213AT7TDXA	IW-TRN7-KQLA	19.98		2023-12-13 00:32:42 PST		y	3			11				B0CQ4X98YF						850057187366				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For Godmom, Godparents - 16 Oz Coffee Glass	Coffee cup	0425B3ZEE7H	J5-EJIM-0Y8E	17.98		2024-04-25 01:47:34 PDT		y	3			11				B0D2NSHWZK						850062760103				AMAZON_NA	Migrated Template	Active
NewEleven Christmas Gifts For Women Friendship - Funny Gifts For Friends Female - Unique Friendship Gift For Women, Friend, Female, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass	Coffee Cup	1230ZEAAVQ0	J6-0WCY-QT0U	15.98		2022-12-29 21:02:26 PST		y	3			11				B0BRCDZRSP						850041250892				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler	Tumbler	1031APDAZZ4	J7-CYQ3-G6E8	15.98		2023-10-30 20:37:06 PDT		y	3			11				B0CM5RY3QS						850057187205				AMAZON_NA	Migrated Template	Active
NewEleven Gift For Brother - Brother Birthday Gifts, Christian Gifts For Little, Adult Bro, Sibling - Meaningful Gift For Brothers From Sister, Family - Bible Jar	Introducing the NewEleven Bible Jar - an exceptional gift choice for your beloved brother. Whether you're searching for the perfect graduation gift for brother or a thoughtful present for his birthday, this Bible Jar stands out as a meaningful gift. It embodies both sentimentality and inspiration, making it a cherished keepsake for years to come. The NewEleven Bible Jar is designed with a sophisticated aesthetic that complements any setting, be it a study desk or bedside table. It serves as a constant reminder of faith, hope, and love, offering a touch of spirituality to daily life. This product is particularly suitable for those seeking christian gifts that resonate with personal beliefs and values. For those considering brother birthday gifts, brother gifts from brother this Bible Jar is a testament to the enduring relationship between siblings. It’s also a superb option for birthday gifts for brothers, combining humor with heartfelt sentiment. As a big brother gift, it underscores the special role he plays in your life, making him feel appreciated and loved. The NewEleven Bible Jar is not just a gift; it's an experience. It's a token of appreciation and a celebration of life's milestones. Whether it's a brother birthday gift, birthday present for brother or gifts for older brother, this jar is certain to leave a lasting impression. It also makes for a superb brother fathers day gift, encapsulating the essence of fatherhood and brotherhood in one. Explore this unique gift for your brother or brother in law, and let the NewEleven Bible Jar be a part of your family’s traditions. Ideal for brother gifts from sister, this jar is a testament to the love and respect you hold for him. Choose the NewEleven Bible Jar today and make any occasion truly memorable.	0508F4GFV24	JB-RJTD-OQ2R	18.98		2025-05-07 22:05:04 PDT		y	3			11				B0F7XCP31P						810181271010				AMAZON_NA	Migrated Template	Active
NewEleven Women - Friend Gifts Ornaments 2025 - Friendship Gifts for Friends, Birthday Gift for Women, Besties, Soul Sisters - Ceramic Christmas Ornaments	Ornament	1014B0NG2MQ	JC-JJYR-OWD3	4.99		2024-10-13 20:22:00 PDT		y	3			11				B0DK16MCXG						810181270006				AMAZON_NA	Migrated Template	Active
NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - 40 Year Old Birthday Gifts For Dad, Mom, Friends Turning 40-20 Oz Tumbler	Tumbler	0116YNRM0VG	JC-JMFX-W7IY	22.98		2021-01-15 16:48:16 PST		y	3			11				B08R8R2LQF						707785054678				AMAZON_NA	Migrated Template	Active
NewEleven Mother's Day Card, Mother Daughter Gift, Gifts For Mom From Daughter - Unique Mom Gift For Mother's Day, Heartfelt Message To Moms - Greeting Card	Introducing the NewEleven Mothers Day Card, the quintessential gift for mom from daughter that embodies love, appreciation, and heartfelt sentiment. This exquisite card is designed with a charming pink hue and features a beautifully crafted poem that captures the essence of the mother-daughter bond. As a mothers day gifts for mom on her special day, this card serves not only as a mothers day greeting but also as a timeless keepsake that she will cherish forever. Whether you are celebrating a happy mothers day card or seeking the ideal mothers day gift, this card is an impeccable choice. It is tailored to express your gratitude and affection, making it a meaningful gift for mom that she will hold dear. Our card is not just a card, but a symbol of the unique connection between a daughter and her mother, making it one of the best mothers day cards for mom. In addition to its heartfelt message, this card is versatile and suitable for various occasions. It can be given as a mother day gift from husband or used as a thoughtful mother's day card. The elegant design and touching poem make it a standout choice for mothers day gifts for mom, ensuring that she feels loved and appreciated. The NewEleven Mothers Day Card is also an excellent option for those seeking mom gifts from daughters. Its heartfelt message is perfect for expressing your love and gratitude, making it a memorable mothers day card. Moreover, it can be complemented with other mom gifts such as a mom tumbler or a mom coffee tumbler, enhancing the overall gifting experience. Celebrate your mom's special day with this unique and thoughtful card. Whether it's for mothers day card from daughter, the NewEleven Mothers Day Card is sure to make her feel cherished and treasured.	0328FVQ7CZ7	JR-0H6N-UXCH	7.99		2025-03-28 03:05:45 PDT		y	3			11				B0F2TD6J1Q						810181270730				AMAZON_NA	Migrated Template	Active
NewEleven Gifts for Women, Friendship, Friends, Birthday Gift for Friends Female BFF Old Best Friends, Best Friend Ornament, Bestie Ornament	Ornament	1015B3LB173	JR-LLGY-N975	7.99		2024-10-14 20:53:56 PDT		y	3			11				B0DK2YP1FB						810181270150				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Mom, Gifts Cards For Mommy From Daughter, Son, Kids - Funny Present For Birthday, Humorous Mom Greeting Card	Celebrate the special bond between a mother and her child with the NewEleven signature card collection, designed to make every occasion memorable. Whether it's a cool gift for moms birthday, Mother's Day, or any other cherished event, our exquisite cards are the perfect way to express love and gratitude. Every mom birthday card is crafted with care and sophistication, reflecting the deep appreciation you have for the incredible woman who nurtured and inspired you. Our selection includes a variety of designs, ensuring you find the perfect birthday card for mom that encapsulates your heartfelt message. From elegant motifs to playful themes, each card is a testament to the special relationship shared between mothers and daughters. With our mom birthday card from daughter series, you can convey your feelings with words that resonate and illustrations that speak volumes. The NewEleven card collection is more than just a gesture; it is a meaningful gift for mom, a keepsake that she will treasure forever. Our cards are printed on high-quality stock with vibrant colors and intricate details, making them a standout gift for mom birthday or any other occasion. Whether you're searching for mothers day gifts, birthday gifts for mom from daughter, or happy birthday mom card, our cards are a thoughtful choice. Explore our wide range of offerings, including mothers day gifts for mom, gifts for mom from son and birthday cards for mom from daughter, to find the ideal way to say 'I love you.' Our cards are not just mothers birthday gifts; they are a celebration of motherhood. Make every mom's birthday or Mother's Day an unforgettable experience with NewEleven's premium card selections, the ultimate gifts for moms. Discover the perfect card today and let your mom know she's the best mom ever.	0328FVKUJXA	JU-SXX5-LD1M	7.99		2025-03-28 01:54:43 PDT		y	3			11				B0F2T6J36X						810181270662				AMAZON_NA	Migrated Template	Active
NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler	Tumbler	0922AVICB4W	JY-5OP2-ZVFB	17.98		2023-09-21 19:53:12 PDT		y	3			11				B0CJLF7CW6						850057187038				AMAZON_NA	Migrated Template	Active
NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her B - 16 Oz Coffee Glass	Coffee cup	1218A7ECSGL	K4-VBOP-0M2I	9.99		2023-12-18 01:59:25 PST		y	3			11				B0CQK6DPGH						850057187410				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Mom From Husband Daughter, Son - Mom Birthday Gifts, Unique Present For Wife, Mama, Women - 20 Oz Tumbler	Tumbler	0220FUICAMJ	KE-3OXS-UDHH	16.98		2025-02-20 02:58:02 PST		y	3			11				B0DXVPDSJK						810181270549				AMAZON_NA	Migrated Template	Active
NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler	Tumbler	0420Z6PV214	KG-HY7Y-VD9N	19.98		2022-04-20 02:03:05 PDT		y	3			11				B09YCTFXYV						850041250113				AMAZON_NA	Migrated Template	Active
NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunts, Auntie, Sister - Aunts Birthday Gift, Auntie Announcement, Promoted To Auntie, Best Auntie Ever - 20 Oz Tumbler	Tumbler	0301BV076UN	KH-DRF5-O4UX	15.98		2024-02-29 20:16:17 PST		y	3			11				B0CWTR4RFZ						850057187755				AMAZON_NA	Migrated Template	Active
NewEleven Father Day Gifts For Him, Men - Fishing Gifts For Men, Dad, Cup Gift For Fisherman, Father - Birthday Gift For Dad, Man, Husband - 20 Oz Tumbler	Tumbler	0315BXAK1HX	KK-1KUK-ZBSZ	19.98		2024-03-14 21:15:49 PDT		y	3			11				B0CY4HY9KC						850057187823				AMAZON_NA	Migrated Template	Active
NewEleven Dad Gifts From Daughter - Unique Present, Dad Birthday Gift For Dads, Bonus Dads - Funny Card, Meaningful Gifts For Father - Greeting Card	Introducing the NewEleven Dad Card- the ultimate choice for expressing your heartfelt emotions on special occasions. Whether you're searching for the ideal dad birthday gifts from daughter or looking for top-tier gifts for dad from daughter, this card is designed to make your dad smile. Our card is more than just a piece of paper; it's a thoughtful gesture that will leave a lasting impression. Crafted with premium materials, the NewEleven Dad Card features a hilarious design, making it ideal for those who appreciate a touch of humor. This is not just any dad birthday gift; it's a unique way to show your love and appreciation. The card captures the essence of a father-child relationship, making it perfect for dads of all ages. Whether you need a dad birthday card or a fathers day card, this is the ultimate choice. Celebrate your dad's special day with a card that says 'Happy Birthday Dad' in the most memorable way. Our card is great for gifts for dads birthday, birthday gifts for dad from daughter, or simply as a token of love. The NewEleven Dad Card also serves as a wonderful companion to any dad coffee tumbler or dad tumbler from daughter, offering the perfect mix of humor and sentiment. Make this birthday or Father's Day unforgettable with a card that complements your best dad gifts. Celebrate with the NewEleven Dad Card, the dads birthday gifts ideas, dad gifts for new dad, or birthday gifts for dad from kids. Choose NewEleven for your dad's special moments, and make him the happiest dad ever.	0417FIBQJWT	KU-S43M-BXLZ	7.99		2025-04-17 00:42:27 PDT		y	3			11				B0F5B2XGXM						810181270921				AMAZON_NA	Migrated Template	Active
