Reporting Range=["Monthly"],Select year=["2025"],Select month=["May"],Brand=["NEWELEVEN"]
"ASIN Title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"NewEleven 40th Birthday Gifts for Men Women - Vintage 1983 50th Birthday Decorations Men Women - Retro Trucker Hat (1983 Black)","B0C6DL59L9","Toys","182",,"25.98","0","26","60","2","1.1","25.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Mothers Day Gifts For Mom - Birthday Gifts For Mom From Kids – Unique Birthday Present Ideas For Mother, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 16 Oz Coffee Glass","B0C9BZRC4K","Kitchen","392673",,"15.98","14585","206609","131768","2383","0.61","15.98","86","1330","776","1235","15.98","50","719","382","395","6688.32","16.58",,"15.98","18","258","94","2025-05-31"
"NewEleven Gifts For Sister From Sister, Brother - Unique Birthday Present For Sisters, Soul Sis, Big, Little Sisters, Sis In Law, Sibling, Bestie - 16 Oz Coffee Glass","B0C9C5VX7S","Kitchen","51643",,"16.98","3434","32846","10786","355","0.69","16.98","17","244","66","145","16.98","10","105","23","47","916.92","13.24",,"16.98","6","29","9","2025-05-31"
"NewEleven Mothers Day Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler","B0C9D2PHMH","Kitchen","66465",,"15.98","3041","37075","19578","408","0.61","15.98","22","257","101","188","15.98","11","126","42","64","1118.6","15.69",,"15.98","6","45","10","2025-05-31"
"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass","B0CBJQZCFY","Kitchen","9271",,"7.98","312","4456","3449","161","1.74","7.98","4","74","63","53","7.98","1","32","16","13","137.66","8.07",,"7.98","0","9","3","2025-05-31"
"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass","B0CBJR253J","Kitchen","103063",,"12.98","3278","42835","44119","962","0.93","12.98","38","459","340","460","9.99","18","236","151","134","2065.25","13.93",,"12.98","4","80","39","2025-05-31"
"NEWELEVEN 16 Oz Coffee Glass - Mom Birthday Gifts, Multicolor, Glass, 16 oz, Reusable, Insulated, Cylindrical, Casual, Cold Drinks, Christmas, Mother's Day, Birthday","B0CBJSYJJS","Kitchen","6608",,"12.98","236","2393","2695","69","1.04","12.98","3","42","18","29","12.98","3","18","6","10","168.74","14.49",,"12.98","0","6","3","2025-05-31"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women, Her, Friends - Book Accessories, Bookish Gifts For Writers, Readers, Librarian, Bookaholic, Bookworm – 16 Oz Coffee Glass","B0CCDLWRTD","Kitchen","13279",,"6.98","104","6069","5388","136","1.02","6.98","2","63","49","79","6.98","2","41","26","13","118.7","9.56",,"6.98","0","8","2","2025-05-31"
"NewEleven Coworker Leaving Gifts - Farewell, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler","B0CDLPSMGF","Kitchen","1339",,"19.98","41","740","384","16","1.19","19.98","2","12","2","7","19.98","0","6","1","3","59.94","18.75",,"19.98","0","3","0","2025-05-31"
"NewEleven Gifts For Men, Dad, Husband, Friend - Birthday Gift For Women, Men - Thank You Gifts, Appreciation Gift, Graduation Presents For Men, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler","B0CDLQFJK6","Kitchen","7174",,"16.98","256","3219","2558","38","0.53","16.98","1","16","12","11","16.13","1","5","2","3","50.09","7.89",,"16.98","0","2","0","2025-05-31"
"NewEleven Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CDLQGPKC","Kitchen","62773",,"8.99","3216","37435","15591","568","0.9","6.99","42","333","144","320","6.99","27","198","76","129","1245.35","22.71",,"6.99","11","80","32","2025-05-31"
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gifts, Goodbye Present, Good Luck Gift For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler Navy","B0CDLSGXDY","Kitchen","1788",,"19.98","24","588","805","20","1.12","19.98","1","6","12","3","19.98","1","0","1","1","19.98","5.0",,"19.98","0","0","0","2025-05-31"
"NewEleven Gifts For Women – Chaos Coordinator Gifts For Women, Boss, Manager, Coworker, Best Friend - Appreciation, Inspirational Gift For Teacher, Nurse, Social Worker – 20 Oz Tumbler","B0CFQ4CDD5","Kitchen","38269",,"17.98","1187","19172","13721","450","1.18","17.98","13","240","162","123","17.98","4","71","37","31","737.18","6.89",,"17.98","3","17","9","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gift - Birthday Present Ideas For Father, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler","B0CG8N67SJ","Kitchen","1783520",,"19.98","383826","944625","263004","15811","0.89","19.98","3230","8593","2316","4935","19.98","1115","2658","726","1070","19305.52","6.77",,"19.98","270","600","139","2025-05-31"
"NewEleven Mothers Day Gifts For Mom, Wife - Gifts For Mom From Daughter, Son, Kids - Unique Birthday Present Ideas For Mother, Wife, New Mama From Daughter, Son, Husband - 20 Oz Tumbler","B0CG8NHNWF","Kitchen","143498",,"22.98","3178","53081","62208","1265","0.88","22.98","22","474","572","356","22.98","5","142","161","155","3439.24","12.25",,"22.98","2","77","63","2025-05-31"
"NewEleven Valentines Gifts For Wife - Romantic Anniversary Wedding Presents From Husband - Best Ideas For Her, Women - 20 Oz Tumbler","B0CHFDJGN6","Kitchen","2968",,"15.98","15","419","1420","3","0.1","15.98","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworms - Birthday Present For Women, Her, Best Friend – 20 Oz Tumbler","B0CHFFN9KD","Kitchen","4074",,"15.98","32","1096","2013","38","0.93","15.98","1","8","18","12","15.98","0","2","8","5","79.9","13.16",,"15.98","0","1","4","2025-05-31"
"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Papa, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CHJ1V1RR","Kitchen","22151",,"17.98","602","9608","8257","123","0.56","15.08","5","59","46","42","15.08","2","19","18","8","123.54","6.5",,"15.08","0","5","2","2025-05-31"
"NewEleven Gifts For Coworker Friends – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler","B0CHJ3W9SQ","Kitchen","42788",,"19.98","1575","24988","12549","587","1.37","19.98","20","341","178","154","19.98","8","88","48","38","759.24","6.47",,"19.98","0","28","7","2025-05-31"
"NewEleven Mothers Day Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass","B0CJ2CKDR8","Kitchen","113405",,"17.98","5425","66857","31886","1315","1.16","14.98","62","849","329","842","14.98","46","553","207","224","3812.01","17.03",,"17.98","12","165","41","2025-05-31"
"NewEleven Mothers Day Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass","B0CJ2CNDQT","Kitchen","69307",,"14.98","5975","43892","14224","777","1.12","14.98","90","523","118","405","14.98","49","275","59","124","2206.04","15.96",,"14.98","13","89","19","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler","B0CJLF7CW6","Kitchen","75900",,"13.98","3975","45709","19302","638","0.84","13.98","39","383","151","314","13.98","24","190","73","70","1018.18","10.97",,"13.98","8","43","15","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Papa, Step Father, New Papa From Daughter - 20 Oz Tumbler","B0CJLM3SV5","Kitchen","12267",,"18.98","121","5644","5134","86","0.7","18.98","0","38","41","40","18.98","0","17","21","8","152.84","9.3",,"18.98","0","5","2","2025-05-31"
"NewEleven Mothers Day Gifts For Mom - Birthday Gifts For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - 20 Oz Tumbler","B0CJX4XSXB","Kitchen","394368",,"24.98","8021","128202","117533","6269","1.59","24.98","124","1958","1902","2180","22.98","56","742","701","1144","26724.52","18.25",,"22.98","33","401","393","2025-05-31"
"NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandfather, Promoted To Granddad, Grandchildren, Grandkids - 20 Oz Tumbler","B0CKYJ8WLN","Kitchen","89985",,"19.98","7260","56653","17089","967","1.07","16.98","77","623","186","367","16.98","38","239","63","67","1194.6","6.93",,"16.98","4","42","16","2025-05-31"
"NewEleven Mothers Day Gifts For New Mom 2024 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Mommy To Be, Mommy To Be - 16 Oz Coffee Glass","B0CKYKPBNV","Kitchen","2738",,"19.99","1","187","904","37","1.35","19.99","0","2","13","9","19.99","0","0","5","3","53.97","8.11",,"16.99","0","0","3","2025-05-31"
"NewEleven Mothers Day Gifts for Mom from Daughter, Son, Kids - Funny Mama Gifts - Best Birthday Gift Ideas for Mother, Wife, New Mom, Bonus Mother from Daughter, Son, Husband - 8 Oz Candle","B0CKYKT79X","Home","78",,"9.99","3","6","33","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Birthday Gifts For Men, Women - Gifts For Dad, Grandpa, Husband - Thank You Gift, Appreciation Gift, Best Birthday Present For Dad, Father, Boss, Coworker, Teacher - Beer Mug","B0CKYL86S1","Kitchen","2847",,"12.99","16","731","1476","26","0.91","12.99","0","7","14","13","12.99","0","2","9","2","25.98","7.69",,"12.99","0","0","2","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Dad Birthday Gifts From Daughter, Son, Kids - Husband Gift - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father - Beer Mug","B0CKYLPHSV","Kitchen","5733",,"8.99","21","1258","2554","69","1.2","8.99","0","12","32","19","8.99","0","3","11","2","21.98","2.9",,"8.99","0","0","2","2025-05-31"
"NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – Beer Mug","B0CKYM1F5V","Kitchen","11800",,"12.99","118","3135","4597","68","0.58","12.99","0","20","37","26","12.99","0","8","13","7","85.89","10.29",,"9.99","0","3","4","2025-05-31"
"NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – Beer Mug","B0CKYM1MK5","Kitchen","1",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven 30th Birthday Gifts For Her Women - 1994 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Woman, Friends, Sister - 16 Oz Coffee Glass","B0CKYM9HQW","Kitchen","1746",,"12.99","45","528","686","30","1.72","12.99","2","12","12","14","12.99","1","6","5","5","64.95","16.67",,"12.99","1","2","2","2025-05-31"
"NEWELEVEN Christmas Book Lovers Gifts for Women, Friends - Bookshelf Cup, Accessories for Writers, Readers, Librarian, Bookaholic, Bookworm - 16 Oz Coffee Glass","B0CKYMNV39","Kitchen","17490",,"12.98","522","7656","6609","216","1.23","12.98","4","96","88","83","12.98","3","35","36","20","267.43","9.26",,"12.98","2","7","10","2025-05-31"
"NewEleven 40th Birthday Gifts For Women, Her - 1984 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Woman, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0CKYN27VS","Kitchen","147",,"16.98","0","4","74","1","0.68","16.98","0","0","1","1","16.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYRNFBT","Kitchen","40950",,"12.99","429","15310","18611","377","0.92","12.99","1","156","160","159","12.99","1","73","61","43","507.4","11.41",,"12.99","1","24","12","2025-05-31"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYSGX7Q","Kitchen","6606",,"12.99","135","2347","2898","45","0.68","12.99","1","12","22","23","12.99","1","7","10","5","64.95","11.11",,"12.99","1","2","1","2025-05-31"
"NewEleven Parents' Day Gift Set - 20 Oz Tumbler for Mom and Dad with Humorous Designs","B0CM3FMH2V","Kitchen","123",,"38.68","15","45","17","1","0.81","38.68","0","1","0","1","38.68","0","1","0","1","19.34","100.0",,"19.34","0","1","0","2025-05-31"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1974 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass","B0CM5QBW1Z","Kitchen","12",,"19.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler","B0CM5R5BDX","Kitchen","2849",,"17.98","21","431","1187","13","0.46","17.98","1","3","6","4","17.98","0","1","2","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Kids - Husband Gift - Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter, Son - 20 Oz Tumbler","B0CM5RJ8VD","Kitchen","125186",,"19.98","8533","77107","25332","969","0.77","17.98","52","618","199","235","19.98","16","138","51","41","795.18","4.23",,"19.98","7","22","8","2025-05-31"
"NewEleven 40th Birthday Gifts for Men Women - 1984 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat","B0CM5RLDXX","Apparel","761",,"12.99","1","34","116","5","0.66","19.98","0","1","0","3","12.99","0","1","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler","B0CM5RY3QS","Kitchen","12976",,"17.98","313","4946","5281","95","0.73","17.98","5","30","45","39","17.98","4","13","15","7","95.86","7.37",,"17.98","0","4","2","2025-05-31"
"NewEleven 60th Birthday Gifts For Women, Her - Vintage 1964 60th Birthday Decorations For Women - 60 Year Old Present Ideas For Wife, Mom, Grandma, Friends, Female - 16 Oz Wine Glass","B0CM5SQT4T","Kitchen","2732",,"19.98","7","184","796","19","0.7","19.98","0","2","3","1","19.98","0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven 50th Birthday Gifts for Men Women - 1974 Birthday Decorations for Men Women - Gifts for Turning 50-50 Year Old Gifts for Man, Woman, Mom, Dad, Wife, Husband - Retro Trucker Hat","B0CM5T2F1V","Apparel","11671",,"14.99","75","3096","5585","85","0.73","14.99","1","22","48","21","14.99","0","3","12","3","44.97","3.53",,"14.99","0","0","3","2025-05-31"
"NewEleven 40th Birthday Gifts For Men Women - 1984 40th Birthday Decorations - Gift For Men Women Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN8ZK2X8","Kitchen","6",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Father Day Gifts For Brother From Sister, Bro - Gifts For Brothers - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law, Men - 20 Oz Tumbler Navy","B0CN926PG1","Kitchen","3733",,"19.98","67","1756","1355","31","0.83","19.98","0","18","10","13","19.98","0","8","4","3","76.92","9.68",,"18.98","0","2","0","2025-05-31"
"NewEleven 50th Birthday Gifts For Men Women - 1974 50th Birthday Decorations - Gifts For Men Women Turning 50-50 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN93621G","Kitchen","382",,"18.98","5","51","179","1","0.26","18.98","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven 50th Birthday Gifts For Men Women - 1974 50th Birthday Decorations - Gifts For Men Women Turning 50-50 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN93LZ5M","Kitchen","3772",,"19.98","40","1300","1667","31","0.82","19.98","1","12","11","14","19.98","1","5","3","6","119.88","19.35",,"19.98","1","2","1","2025-05-31"
"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Papa, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CNTFTNT9","Kitchen","1549",,"17.98","33","573","617","1","0.06","17.98","0","0","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Mothers Day Gifts For Grandma - Grandma Gifts From Granddaughter, Grandson - Birthday Gift For Grandmother, Nana, Gigi, Mimi, Grammy From Grandchildren, Grandchild - 20 Oz Tumbler","B0CQ2K12H3","Kitchen","66043",,"17.98","1068","23969","29334","504","0.76","17.98","7","205","193","209","17.98","4","84","78","92","1551.53","18.25",,"17.98","4","32","37","2025-05-31"
"NewEleven Fathers Day Gift For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Granddad, Promoted To Granddad, Grandchildren - 20 Oz Tumbler","B0CQ4X98YF","Kitchen","3843",,"16.13","230","2294","970","38","0.99","16.13","4","23","7","9","16.13","0","6","2","2","32.26","5.26",,"16.13","0","2","0","2025-05-31"
"NewEleven Mothers Day Gifts For Aunt - Aunt Gifts From Niece, Nephew - Birthday Gift For Auntie, New Aunts, Auntie, To Be Aunts - 16 Oz Coffee Glass","B0CQJZP6TK","Kitchen","103039",,"15.98","9406","66494","18865","925","0.9","15.98","105","617","140","430","15.98","55","293","55","124","2155.34","13.41",,"15.98","14","95","7","2025-05-31"
"NEWELEVEN Personalized Monogrammed Coffee Cup - 16 Oz Glass, Transparent, Reusable, Casual, Hot & Cold Drinks, Christmas & Birthday Gift","B0CQK48FLS","Kitchen","189",,"19.99","0","16","101","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Personalized Monogrammed Gift For Women - Customized Birthday Present For Friends, Girls - Galentines J - 16 Oz Coffee Glass","B0CQK4V7V5","Kitchen","268",,"28.49","0","20","142","4","1.49","28.49","0","0","4","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her R - 16 Oz Coffee Glass","B0CQK5D45V","Kitchen","69",,"19.99","0","8","27","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her N - 16 Oz Coffee Glass","B0CQK5GYMJ","Kitchen","28",,"28.49","0","3","9","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her D - 16 Oz Coffee Glass","B0CQK5V9G1","Kitchen","93",,"19.99","0","6","46","1","1.08","9.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her B - 16 Oz Coffee Glass","B0CQK6DPGH","Kitchen","204",,"9.99","0","24","114","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Fathers Day Gift For Men, Birthday Gifts For Men, Funny Gifts For Dad, Husband, Grandpa, Uncle, Old Man - Present For Dad From Daughter, Son – 20 Oz Tumbler","B0CRDBWL19","Kitchen","860",,"19.98","19","235","371","6","0.7","19.98","0","2","4","3","19.98","0","1","2","2","39.96","33.33",,"19.98","0","1","1","2025-05-31"
"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler","B0CRDFWF44","Kitchen","27803",,"18.98","1634","16543","6476","198","0.71","18.98","6","128","46","58","18.98","3","33","16","10","195.8","5.05",,"19.98","0","8","2","2025-05-31"
"NewEleven Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass","B0CRKQR2KF","Kitchen","17744",,"14.98","685","10275","4944","324","1.83","14.98","15","182","105","94","14.98","8","56","28","19","284.62","5.86",,"14.98","3","12","3","2025-05-31"
"NewEleven Mothers Day Gifts For Grandma - Grandmother Birthday Gifts, Gift for Grandma From Granddaughter Grandson - Presents For Nana, Gigi, Mimi, Grammy, New Grandmother - 20 Oz Tumbler","B0CRKR75LJ","Kitchen","15687",,"14.98","316","6258","6580","192","1.22","14.98","3","72","79","69","14.98","1","28","30","24","345.7","12.5",,"14.98","1","9","11","2025-05-31"
"NewEleven Mothers Day Gifts For Wife - Romantic Gift For Women, Wife - Birthday Gift Ideas For Wife From Husband - 16 Oz Coffee Glass","B0CRKRWNGZ","Kitchen","22671",,"9.99","72","1640","7099","153","0.67","9.99","0","9","47","56","6.99","0","3","24","32","265.68","20.92",,"6.99","0","1","16","2025-05-31"
"NewEleven Fathers Day Gift For Grandpa - Grandpa Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, Promoted To Grandfather - 20 Oz Tumbler Navy","B0CRKT6RVB","Kitchen","3054",,"18.98","9","660","1392","24","0.79","18.98","0","6","7","13","18.98","0","4","5","3","56.94","12.5",,"18.98","0","2","0","2025-05-31"
"NewEleven Mothers Day Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass","B0CRVTN11L","Kitchen","1088300",,"19.98","132710","673745","192990","7927","0.73","18.98","1117","4977","1293","4130","17.98","598","2640","640","1057","21510.49","13.33",,"19.98","168","723","125","2025-05-31"
"NEWELEVEN Christmas Gifts For Brother From Sister, Brother - Gifts For Brother - Birthday Gifts For Men, Brother, Big Brother, Little Brother, Siblings, Brother In Law - 20 Oz Tumbler Black","B0CSPDT7PB","Kitchen","1",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NewEleven Gifts For Women, Men - Inspirational Gift, Thank You, Appreciation, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler","B0CSPJ6QVP","Kitchen","1647",,"16.98","4","107","649","11","0.67","16.98","0","1","3","1","16.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler","B0CT8JTMF8","Kitchen","3986",,"15.98","118","1786","1503","28","0.7","15.98","1","11","14","9","15.98","1","5","3","6","95.88","21.43",,"15.98","0","3","3","2025-05-31"
"NewEleven 80th Birthday Gifts For Men Women - 1944 80th Birthday Decorations - Gifts For Men Women Turning 80-80 Year Old Gifts For Man, Woman - 20 Oz Tumbler","B0CT8N6CSJ","Kitchen","873",,"16.98","0","9","179","5","0.57","16.98","0","0","3","2","16.98","0","0","1","1","16.98","20.0",,"16.98","0","0","1","2025-05-31"
"NewEleven 70th Birthday Gifts For Men Women - 1954 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler","B0CT8NQBN5","Kitchen","1",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-05-31"
"NEWELEVEN 16 Oz Coffee Glass - White, Transparent, Durable, Non-porous, Reusable, Casual, Rectangular, Lightweight, 3.6""Wx7.4""H, 16 oz, BFF, Bestie, Birthday, Christmas, Friendship Gifts for Women","B0CW9PRMCJ","Kitchen","2167",,"14.98","40","710","676","24","1.11","14.98","2","8","11","9","14.98","1","4","3","5","74.9","20.83",,"14.98","1","2","2","2025-05-31"
"NEWELEVEN Bridal Shower Gifts - Engagement Gift For Bride To Be - Wedding Gifts, Bachelorette Gifts For Bride, Women, Her, Fiance, Wifey - 16 Oz Wine Glass","B0CWNTB4ZP","Kitchen","482",,"17.99","4","28","239","7","1.45","17.99","0","0","4","1","17.99","0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass","B0CWNTN1JN","Kitchen","32588",,"23.98","1486","20640","7518","469","1.44","23.98","29","299","102","94","23.98","10","59","18","28","671.44","5.97",,"23.98","4","17","4","2025-05-31"
"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunts, Auntie, Sister - Aunts Birthday Gift, Auntie Announcement, Promoted To Auntie, Best Auntie Ever - 20 Oz Tumbler","B0CWTR4RFZ","Kitchen","3751",,"15.98","69","1978","1237","25","0.67","15.98","3","15","5","13","15.98","2","8","3","5","79.9","20.0",,"15.98","0","2","3","2025-05-31"
"NewEleven Fathers Day Gift For Grandpa - Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandfather - 14 Oz Tumbler Navy","B0CXXCSPC2","Kitchen","368",,"19.98","5","147","125","2","0.54","19.98","0","1","1","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-05-31"
